date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
2021-01-02,North America,Russia,4424507,6239,447728,718,76487741,90709,0.9765431063445639,358.31579488270546,24994574,2581108,68598994,35383,8957,1.1180339234717875,2.8570685642601235,12617377,155.90440986258963,36.94187001522144,11.39282761475129,3.4782277486611717,41573.76694179571,9.579756989943949,636.7084355167678,18.423694677192596
2022-09-28,North America,USA,2792427,8026,491874,938,22748869,53270,0.04980028289437677,212.98651610995668,39352556,25160698,16227170,78684,11843,2.371946788216907,46.18343116711965,395103957,16.92622362172186,37.94554744180088,16.196435017108875,3.0242896708385616,52243.22130893545,49.14441653198055,653.1244901729348,7.590872622414909
2022-10-22,Europe,India,3357679,3306,51024,299,20748687,71622,0.18062717616157742,95.08906776199628,21576654,6924151,34700443,71605,2612,1.7752258385456134,24.25755344751416,1391267181,852.4779769535932,29.617468304678574,11.88269248681683,4.239425625283161,51332.58838270816,8.87130329277635,537.2452978913711,15.496394184240856
2020-07-22,Asia,Canada,5748035,897,116712,621,54559308,55535,0.6475077574012373,110.7448625100712,45726374,26175248,30956153,5640,12020,2.460085865630943,51.63688405358548,476992186,370.6821691324915,25.30988574171336,21.29353859930541,9.118067547969805,4069.0531767209723,38.58501319791417,338.89407474963514,5.911867531149633
2021-11-21,Europe,Canada,4390020,9277,101121,195,26127699,76759,0.13636565385124133,221.52000427800573,17587679,20905833,43393655,59888,12773,2.006858424424841,52.5833205311437,911366305,321.81628024343456,23.919086144713404,24.01584955567475,6.202731081950322,51818.11265480304,48.41432415550556,115.82676793732817,14.581681568115274
2021-03-26,Europe,France,2681719,9471,265976,416,35425315,16220,0.5893809380091738,384.11133566824077,25253213,21817682,25127720,86810,443,0.7109677338565961,75.31589280770554,786517219,802.7238117129581,25.460705633503142,13.078369067100494,7.5059874558379,58257.302666171614,36.275109010583236,727.0456830799902,1.5990588992474817
2021-11-17,Europe,USA,890695,670,32332,663,33827041,13392,0.56776122548108,132.36474799947945,20330625,63514471,68714817,62244,5973,2.2044573339509648,53.98416278669021,1228630125,945.9106560989371,48.01855662208543,5.989370695731098,14.894226414183844,5703.91108605657,33.28885346750911,400.3323528641837,6.614839493264872
2022-09-12,South America,Brazil,838761,7291,12467,419,87754263,85587,0.9710051836396419,155.39595626732333,50479360,59570596,44323389,73237,17288,0.7957570450559366,61.426917277792136,419038118,750.5646374684368,24.932997626020512,9.791564947356788,19.305546164105678,23283.315446760356,45.1660723409369,520.8228140648534,2.7649150421237447
2021-09-28,Asia,Germany,7367664,1505,41025,754,87368796,2246,0.8833864870490223,299.9721457022353,38042415,72695265,23086119,84901,2910,1.884395211548628,52.96465817300435,1175391022,182.10883978231797,41.7121233478565,7.037163284060835,6.515189331340553,55652.42130141011,13.45660969428361,236.18925262671542,9.573189926037466
2021-04-20,North America,Russia,8888923,6460,144179,639,60643153,20010,0.9455533437674526,118.86468113912679,66492784,27289481,43081457,68575,11401,1.5008148988467285,99.03774343858296,1042434341,397.46451065513185,25.53885629944174,11.895278196258134,10.915946880320321,35024.37028341746,13.857787523290915,199.36900254812457,9.267051880137931
2021-01-28,North America,Japan,5352825,5167,77994,616,12074874,68358,0.11360236947397961,292.10931064640175,74976175,41555997,18933188,54087,1801,1.9154500162889678,79.16193619232243,516277604,761.8045669103932,49.25869310647321,17.90228468360339,19.855149825489974,48947.48374788697,32.058019435219414,160.77239896554264,7.821155270823437
2020-05-01,Europe,Canada,9688053,5255,94202,521,6338479,90203,0.8681484372541888,193.56544663614227,43664777,1132628,42060989,31915,17309,2.0299790653363967,75.56450280022727,1132624179,907.8565565238675,30.997536064270925,15.378158178890214,18.838464769981037,35659.79072427128,44.10688898457739,659.1356436528719,19.64218759414518
2022-11-12,Europe,France,8887324,249,43481,355,5869518,17234,0.12909066172830597,17.184102950674017,31727389,53746452,41094158,43642,11913,2.1073304228266325,62.72594609937639,683300945,998.6140633101636,32.3640928708721,9.857513560552768,8.989377151496932,68497.34903676347,30.86870741817837,552.5224992907329,5.637720395386851
2022-08-28,Asia,Japan,3321127,6457,395797,147,1590291,96190,0.632932178543989,201.35064311598194,27669922,44910069,66375395,56611,14265,2.1699602653914303,52.83706993308375,1053592810,516.445298066804,32.13534736346462,20.345181052853135,8.434713795567415,65597.32202777895,48.852437815475625,534.8114812644287,16.029971393444782
2021-07-10,North America,Canada,2559272,1892,75118,364,17204708,49451,0.7200781606780022,459.76263975957244,72884333,11171361,45854594,46889,16056,2.1944490430992873,34.4757139606369,1363532199,824.2995701585303,44.493775521806256,7.629614587594582,7.116900885733216,20399.021691527734,11.145115468337636,743.5784233811195,9.5014956831612
2021-07-22,Europe,India,2276106,3439,386154,363,36510659,75205,0.16085349814928585,146.5559395667303,19920308,29389233,56463407,41215,9426,1.3251488530448394,78.3967926088211,906933468,56.16532634961023,26.548715742263287,9.563919502494024,5.641848447094512,27626.052700301087,41.293980142885644,211.09856745366335,7.361399097880763
2021-03-07,Europe,France,6960534,2854,444854,970,35862668,21784,0.6326593759295397,161.4161947182345,61098488,66167371,32184508,2487,2922,2.278456144384415,18.96091663871947,1293908747,292.9665022574183,44.93074207716888,18.520943011853497,10.820885345189232,30762.87385063698,46.36318241255919,219.18854626812424,4.86586736953117
2020-02-02,Asia,Italy,7374592,9695,123714,651,47929611,29672,0.05246049291199406,32.970444029643446,96707617,10516142,11770159,99662,7555,1.9391605070911733,3.654889993941912,1012130001,377.79826931401436,39.71176563326243,8.944687733777336,8.799048727914709,8190.098973107357,21.350119897621212,232.62840467403817,13.034674005537216
2022-01-14,Asia,Canada,6575716,3792,401634,701,3225400,1082,0.2932660857428302,307.52372428464713,98030879,27613012,8037934,61045,9776,2.1779418628366454,69.81720445281012,284815902,975.7686068290751,26.608405033907747,18.575254317571783,15.662239095796714,28881.17133468178,48.09912633661649,396.35860118570275,7.339884448576123
2021-02-05,Europe,France,2002324,5330,224699,401,15746940,11148,0.9211584939341166,424.62118214916944,77215563,66770168,31170231,92594,919,2.4783827057292003,14.485169677873355,1369227982,13.35971173271194,21.96222637522732,24.538827005922997,7.026730565118688,54464.4996618773,10.107381022778961,711.9552145083549,16.445456432937164
2021-10-24,Europe,France,6262105,7871,160185,605,56946537,27494,0.17173116290186918,176.46144654655083,19264490,694961,21367152,93644,5004,0.7328294842651017,90.3826082760931,660155130,314.94053038496713,43.24977624316876,21.627065743923065,15.517648063340834,59435.843419989025,47.64169666313783,717.031888242169,19.400832125075357
2020-04-25,Asia,Canada,6671318,8235,84363,491,5654278,75093,0.0652699924503275,120.12277875999422,34730238,71686141,40313291,74035,9958,1.2411593953708162,77.06813869695144,1311518621,931.1081370167748,26.568891374485602,8.200210807258477,7.898491961693565,62143.159780240014,45.14040297278429,513.411415575835,5.315499731567456
2021-10-29,Europe,Canada,494592,3612,385751,228,34019155,51952,0.4436781996554594,478.3059270819293,54790138,13016803,33433846,71667,5575,2.1130940414125305,60.22443778273,383444643,313.61145269357115,46.67200489168489,15.40996843006507,13.076389339008506,2004.571011831763,3.307293608137829,560.7000285044185,3.4447373308026603
2022-01-04,North America,Germany,3578226,2618,325188,574,58116808,36719,0.8506182085272715,372.5363072957442,25053317,4359742,9324807,59040,18337,0.6726069427925159,31.392465367460876,533249102,232.81609815643108,23.893558320942173,13.446431268649693,13.85331163871043,55427.61667363673,26.06658040112182,728.433640530369,6.994838222847617
2020-02-17,North America,Japan,6149031,4678,211027,851,21916933,48737,0.07667238196828996,283.5817796416323,54824422,45312424,67569146,90520,18952,1.5815621309449204,63.794235908984035,114721727,732.7876263216236,38.49093694422507,24.833388264667942,14.420284233505658,35681.31022948118,26.441952574852852,536.9532688245881,9.875123574054221
2021-08-31,Asia,Russia,2427540,3163,454246,536,94392499,59453,0.3555353652304085,152.76558317244204,40937045,8002974,60204395,61295,7945,2.2167959178562615,47.685668988500574,1261308010,747.8855040698667,40.765051811645336,24.288014034811656,5.980762762633449,15224.980993176096,2.8486713449913657,260.8597744847252,6.718369503035759
2020-01-26,North America,USA,1715630,9480,273958,267,84573843,39536,0.8997748345593262,110.39900898820044,9571914,5938831,10586861,825,14194,0.5379825264163316,29.11484678196643,1123332448,477.4561038210334,39.73107243671657,7.542241055418097,7.806093285268803,35413.40655328909,1.9765580053739684,593.4398478320777,19.43886931504117
2021-06-10,Asia,UK,318408,2942,361484,404,24363507,50604,0.11815554994445432,357.8720195002336,50678406,51319295,30410067,1191,10863,2.379037797118145,94.50789770967906,918457793,947.4482951667691,29.48089443488763,23.174617440326667,7.183966651888965,59253.972201043674,0.2548390407270451,638.923541879729,15.804831153932758
2020-01-08,Europe,Russia,8856884,8411,272168,792,40654744,50833,0.3106685059119466,260.8944085686721,71143212,23848320,33112516,43094,15857,2.4562896478092053,16.18894153664926,361100026,210.68000874642345,46.26570569661405,8.868366760769176,12.794726987263166,30963.206375483198,26.225442170944923,544.7412362503792,19.35667392780324
2022-02-12,Europe,Germany,8900019,1925,194360,10,52478591,14039,0.7784206115357039,260.29990840149054,86676140,41555758,23642689,63490,19783,1.1445618594164761,75.33837494208771,321537199,914.2816756398015,43.09415950246242,11.389030034254986,4.287688838613237,69341.81456133265,23.1907801984583,291.4986244096267,8.091559188987327
2021-12-23,North America,USA,3117172,2972,371380,319,4591585,67839,0.5432109871388043,36.8549093361219,86658260,44082163,60296384,80243,16826,2.0335823827801023,80.00385678918343,372753504,757.9529957600428,35.30619024863842,12.068159594618868,11.810359649334451,43551.13974212685,47.02300967781955,379.942494715478,6.788822358967495
2022-07-08,North America,India,9272985,990,57836,712,12259491,47931,0.8323331406335831,256.09723837980295,6526784,73881024,32393099,54799,600,0.7543522053289029,95.17946081783289,1033710233,374.52625744550693,38.09879083815346,10.736440902436431,4.486939945931711,34793.693171056184,17.11531579290505,429.4146853527185,8.739888026075933
2022-06-11,Europe,Japan,6304680,1812,269579,125,79153010,39925,0.1115953930487984,411.3720155197468,12492125,21762611,13340818,39553,12134,2.0457285410543498,54.941642980215875,1296337967,808.8395335261401,36.99113680842121,22.064875863338585,8.729951828862934,21347.363622847213,32.911369776567525,201.70889270806595,10.933834473218717
2020-06-21,Asia,France,4235042,8995,460300,305,85210100,51003,0.9205541713797227,473.3996388978795,8964214,41161006,16506869,94305,15290,1.4630433616680103,53.48751610143656,1371418836,141.87015464961632,48.40095732036276,11.5986481175275,14.674003580168963,1762.5233220931464,0.37817073203036955,416.5562781219896,15.08954885923431
2022-12-24,North America,Italy,1898739,489,255095,701,8891111,83817,0.9349117945152088,53.34119874086757,83361052,3043276,3066813,6813,11580,2.2205461570564244,92.02892090123392,688189915,139.67266826129503,46.892397103378684,21.334768381703825,10.013588935200069,43127.836611562,33.176922290011504,212.83819633044067,17.74093562683002
2020-10-15,North America,Russia,9617944,5876,332745,510,44011951,48897,0.15531302014670634,315.5826053495354,73887970,43214129,9695410,26350,16037,0.9252128545524017,80.10932593411891,1378191635,930.6378312149319,27.0649185546821,24.887536330099145,7.765811269497872,40847.19269858937,45.673001201345585,449.616220850999,9.800417632201018
2022-09-02,Asia,UK,1017433,9685,481632,88,71587239,87745,0.033875464406750044,284.17362539912347,63108602,53357100,22397452,87561,2786,1.8453159064844789,76.3636479545404,99814067,103.83270276695758,27.882793331451353,21.815230756540913,13.469571990283585,36660.19051104427,17.73839783325289,135.56753098695032,6.494395901794744
2020-06-26,Asia,Italy,8104010,3645,261176,354,37260027,93709,0.9898413819555688,445.1562454740709,94166516,24771550,12413670,28992,19079,2.0722383488317013,78.91370542113123,174030060,14.038810780910625,49.44314216397297,11.922858528685845,15.584574912195897,38101.60732452775,15.702855089181277,763.972044372842,7.058084912753769
2021-04-22,Europe,France,4661029,7081,383015,627,46641967,42287,0.4822515923024244,375.62201509243573,24081619,66238903,12814658,82453,15231,0.9049845305046553,49.31810914642869,674507459,395.140186669053,27.096821058586062,19.22504786825725,7.327943891134137,59203.04360893354,31.301493243627498,272.4414049888999,14.242016908923484
2020-02-28,North America,Canada,3678086,2891,249717,351,1845040,90726,0.5720754040354313,482.6309345826566,97300835,30922784,56542819,88430,11840,2.136574555139643,4.141861783104684,1217161059,112.81246468780648,48.60437973447786,15.678468939821466,8.089798318629914,22864.024800175925,16.427603272874315,426.91001690032624,11.783602645838428
2020-06-12,Europe,Brazil,1581530,9897,134479,688,57241646,33012,0.6159047336665763,480.01626879099814,71791292,4732529,36939451,33975,2052,2.4159710018837384,19.826488365947913,513292853,864.4061283118085,39.492611152902356,20.73035567766817,13.884996588168462,38967.52213601429,20.120918773825558,122.92652357265057,10.243388488567886
2020-12-07,Europe,Germany,2087258,3516,361087,13,51197493,41783,0.7896684627805027,112.8425466726104,96698006,45281787,56381558,24992,631,1.732157199841262,64.29920876642868,263391137,923.4665783085036,21.503283171232027,8.061947892924834,19.40879542306995,47916.386184239695,13.655827043164365,234.90506553978872,4.852707496747307
2020-11-11,Europe,Italy,4856447,3340,32940,256,69116675,85727,0.8119879690459179,362.67543595021107,56830174,40120375,38315565,43736,3442,2.069700833581101,39.616591842927164,1383378732,487.6021007128486,30.071815983825008,17.762691852918078,6.635816123386186,15477.505958070707,17.244460313946774,585.2714942835041,17.633658062479164
2020-03-01,Asia,Canada,8369066,6410,5666,208,45078633,68315,0.19392522431977388,265.2615456824472,68718207,57990699,7219612,1237,1754,1.5651677187192914,60.67702483970031,546986124,431.2168176799366,34.28462215738675,20.47333546683469,14.122209807090563,64812.53963824465,33.970530621556385,178.26042219722575,15.839388502640716
2021-10-02,Europe,India,6857658,53,299266,280,75087712,83766,0.23663674063352658,107.30099760765272,82695927,39239875,32391747,4943,11225,1.6962067219912615,55.16779027412593,1120556019,543.648884174651,44.99278674351355,20.224626708132803,18.4120272981626,51861.45420939984,46.11875932130924,539.7044126748779,3.6721334330453623
2020-11-22,Asia,Germany,996530,2575,380791,442,85321716,46491,0.876833028946372,97.43454110870037,81503422,23493244,68493507,53917,9770,0.5267048690513585,43.8660305556885,152189117,233.93267859653633,29.857562398260548,24.271860112075633,10.853435005754143,4677.38261076907,29.155773785798335,101.44822400403798,7.980380637440597
2021-03-14,Europe,Italy,9159861,615,156164,839,27074134,88941,0.8195176047505864,40.54217063314325,39906,24132686,31793484,92055,13499,1.5485745336720542,23.47280214809462,1029239686,304.9862028061326,29.317349363736394,6.168227615686401,8.386351850420517,60692.36215771711,0.5016724464164846,425.50652805696444,11.300509779138936
2020-09-09,Europe,USA,2601623,5944,391897,836,24111043,58584,0.6176193815539553,397.7726382093445,26811886,50489086,11851184,92292,25,1.6511274996480803,71.8959890778635,453228304,109.96739877916474,47.60789777085992,11.91558738184581,14.336808108511203,65161.04002984836,13.19462808993817,604.9405485063014,9.632433832659109
2021-08-11,South America,Russia,9766854,7404,385546,388,17483530,12803,0.9946991591248497,162.25239031000476,66657516,30550152,18900393,21220,10401,1.840095091530773,90.90451297513958,1052429515,451.9855902002497,22.371030362035206,14.531071635828777,3.534340710173366,55763.23332743909,47.611926432622475,748.4050040396119,8.55812093601703
2021-08-01,North America,Brazil,6231219,954,206717,616,53726718,49625,0.7351839435513237,428.48441766448326,38777877,47145498,34161892,47798,7297,0.8387812176653773,76.99637189507897,915574584,615.5747063083227,36.54563644144986,11.195270567841625,9.122729359067359,30409.49751686315,45.516088191505155,444.98532326468967,14.657806053650058
2022-04-22,Asia,USA,4108997,1629,363334,482,3890453,93361,0.21583676813024888,304.1576830116073,73672006,15008462,34447883,28694,14868,0.982748524770185,12.003823612214926,772686966,930.921497047686,35.1271780954431,11.195790273449418,7.385558455890931,69612.0060805272,5.782361980027606,688.3727288170386,2.0355665805189114
2022-05-07,Europe,UK,3364695,6859,362612,146,62285302,13698,0.8466440643326782,336.81667741923036,97992224,18193316,11547613,28250,6553,2.0120092633845257,53.794973849978135,1286539834,741.6824389204907,21.720042806675313,8.522572133798526,6.818568947233276,9586.077059352861,45.42085315336639,661.8139483051598,9.956796443392896
2021-12-01,Europe,Canada,1045482,8841,391351,278,97421929,34560,0.41473263637014,145.83687480509832,77996396,3706779,23371811,79478,5759,0.8352776400547313,83.5366182365582,260467733,725.8330962176548,22.632776615579317,21.259028060504154,6.055907479958375,38025.8030533967,48.226451151946016,307.0395439472569,5.981452117402426
2021-07-16,Europe,USA,5786265,3278,26505,520,65815076,15376,0.03615266054128918,228.6471396978418,8638307,6619441,58172167,33227,7755,1.3320521447715141,59.09817821036992,396395796,314.91897247316115,31.459022989340138,23.161380887690846,15.530076126961216,12756.965481005223,16.22859478801699,712.3135367381751,2.60774931946042
2022-01-20,North America,UK,5908635,5455,36713,629,71067738,83654,0.3214212778116706,206.15878904156244,78820395,29840694,16105499,78305,13384,1.0009804379777911,43.95691609135377,981906248,889.410364534944,24.02483658034343,6.64654719143501,19.236696520541393,31315.067396389197,35.05034047016338,548.1980858664793,9.832856002056346
2021-12-02,Europe,Japan,7487345,3801,447603,605,20356903,13117,0.7635512340593853,117.8443319623006,40225919,8954580,20080827,82039,1129,1.5903682072435066,28.454634980492088,1026105547,947.4861397131978,34.34215713343568,8.097978235165971,9.541100970473028,64992.27715716502,27.999120775681487,172.92925366045182,4.256005130340806
2022-12-05,North America,Brazil,9683910,2561,305313,433,45791115,56381,0.9602062071864732,416.2560842633963,82486874,554999,51210544,53920,4996,2.4737417623098876,33.03907505864301,1343229330,932.9403071766167,38.26666656221538,9.569059997437064,3.8347562174366967,55804.01785971498,16.852482927538944,757.3789576171163,5.906261355913964
2022-11-29,Asia,Japan,570451,6539,204354,143,43334570,37956,0.27613641630319385,311.04225290331055,68777280,58472289,47279525,10447,12296,2.2040757953565864,24.215683009801037,668977144,48.414996259141205,40.7419005350893,15.179749677083382,15.221500832433824,54963.65396559346,7.666789045926004,223.67371907370017,10.633165860691442
2020-10-02,North America,Russia,8408424,370,77511,288,51426604,48786,0.24651632440971505,18.71598872653507,38009017,30585746,23853135,74045,5641,1.0389486799231802,19.57264513043414,837199707,608.3071299409813,36.39410197762294,20.82344066601934,12.149473685881022,25415.912267745676,18.346011205272344,429.2526631074057,19.500470618723607
2020-05-22,Europe,Italy,967344,857,444958,385,31260822,87778,0.5636165855983001,409.9585096893442,13952621,53633018,24425476,22865,13901,1.2372236211568852,58.88651486188296,249314389,646.7928546680421,31.389800476799373,6.429110495299004,15.301958435378737,65464.6422436043,46.38982857192563,426.45576988156984,14.000845129267562
2022-01-29,North America,Brazil,2412149,4886,302666,13,87535418,66480,0.8116838996624468,53.01887801429572,96000797,79093938,37458477,55450,14371,2.337267164995679,50.93848036135819,1346628066,302.1145086143385,23.892758798139067,17.73625971316857,14.014370791381408,26410.00421512551,40.562418778667315,537.6656361986326,6.31281416497967
2022-08-26,Europe,Canada,5398869,7485,212204,256,68540905,31695,0.7465256821609466,201.84821676627962,66094037,9992863,19117669,16134,7369,2.296589944709477,73.48330842078829,1326000,992.4880613263505,27.424562444212327,7.986709125408396,18.392411676379105,3758.167064675695,16.53372653214522,565.4697359749341,8.265714998932154
2022-01-26,Europe,Russia,3352252,383,250694,345,38581196,1511,0.5599589025628166,285.62845081518896,36759899,8928684,56431562,52378,3895,0.8210560768973065,30.792953735820916,826340602,298.2755842303733,32.58265031047561,24.429141357525307,5.387483276357596,45008.28710980653,27.383767600541,263.0354807471158,8.716529894098567
2022-07-17,Europe,France,3732839,4334,249836,697,40517543,53233,0.6313896816144785,3.825622830608999,62040052,575343,65205249,16201,14453,2.1585422635090667,46.08240805757971,334627026,224.44554159924522,47.72343450206901,22.975468617034835,5.875751369415607,26022.685540286635,20.29808393547907,346.7097419623443,3.9191148435431655
2020-04-29,Asia,Italy,9427504,4290,234561,344,6143453,22502,0.242098957326344,326.45405272146803,19369440,77184523,65125912,18936,4797,1.0952158095749036,68.03702190502685,1323292718,489.3041939387599,26.078017435831853,23.99165697891504,8.80667680839333,11607.017288250612,23.311892399640556,201.21314324152664,4.0524295883339345
2020-01-30,Europe,Canada,7022336,2725,361541,399,74399029,50010,0.4325742650033506,329.8514697801285,59523993,8857256,44576478,78794,13041,1.587606318636539,96.3233785066177,286236145,329.91590597264,32.40032692797966,7.123277551654161,11.353609871956698,65491.406281732314,38.06053430027509,188.21101383468869,3.8194997462599254
2021-02-07,Europe,Japan,5768927,6204,3880,206,84159747,90341,0.2553656265202999,326.2631585663234,45367230,45468983,32867751,61752,1828,0.5101967785803962,34.887040164049296,1061493931,924.7891652712448,41.969265721221625,14.760727657083839,18.737134277131254,44969.52784836279,27.15031004754302,677.5471486706292,10.911618617001421
2022-04-14,North America,Germany,2878604,6111,436670,857,87340482,92529,0.8844179748446377,81.73396905313857,83938890,14635087,34291186,65309,9727,2.49718038179231,29.82088696133752,653974395,445.67596400162506,41.156100560056835,8.304931339967505,18.41839189894933,65896.54857620593,9.05222317058958,625.5049382289592,13.809535648054457
2021-09-21,Europe,France,4327858,4251,448927,942,75233309,73905,0.11255450736551575,127.8661633867747,65228699,49937461,36148804,21762,12517,2.022192939296897,44.928837092436304,740669291,416.04805912585755,48.967777834218296,17.007111015663327,17.821826027579412,41225.52907829165,13.451781390226952,409.878440640191,12.223693007605705
2021-05-31,Europe,Russia,7433533,922,43539,171,46676401,46489,0.6797405578563708,123.68790976637013,17947544,5960445,27456446,3228,16943,0.983466119797449,72.38739634635536,869724151,629.6035088074151,25.72703890039023,9.654782253237283,6.782957877041063,5406.592514178284,28.389693093880116,167.1364986900491,19.577576523613622
2022-05-15,Europe,Brazil,8652831,2915,240056,463,50444683,83533,0.26028319716502346,480.0334915898185,70947772,26227776,16363644,59405,10070,1.8675897882781207,96.15502979670214,870761834,90.30352453861214,20.495588347998854,20.412619667379417,15.404498412632655,3065.8954460159503,34.640977996459974,414.94522035896716,3.3916168728953853
2020-06-15,Europe,Japan,5984684,7957,461537,269,43168333,81165,0.4755774097184664,33.76409361293864,38343966,30561651,18997730,68946,9276,1.0866147256469598,53.6536323315956,769000150,759.1656173483566,29.669697829616084,17.880052012993353,9.51935964953781,63138.73901515797,25.406021369128958,306.1189856213613,19.743013719752348
2022-03-13,North America,Japan,2694287,3046,219057,220,64710239,31949,0.29941278024663276,214.380753851752,98649538,38613561,58584067,408,8050,0.6789116279720331,81.24402403965895,687235593,770.7148335868227,24.49077837448148,16.432091885745375,18.830109768198366,3672.227644630853,31.010526617059753,644.543454299258,9.866804743869947
2020-11-20,Europe,France,6511634,9166,14799,151,89585318,68376,0.3232453170594717,435.6269529100971,52983904,68482580,38767218,47497,9663,1.3506199127342606,46.43998058209934,1222657354,479.285576380391,36.45407157150518,21.504543159306596,6.647109218435471,43447.13000561178,39.46884757877399,167.64753411039203,5.154022967765616
2020-07-25,North America,Brazil,4621056,1230,104843,622,96177536,79587,0.26039301361102196,384.73299722385804,52375865,63702275,8854404,51419,6900,1.7274377248872903,3.985712869008673,914749302,956.140961590424,46.96337165750701,15.005460616698977,5.40138520446731,21560.33071352318,27.26959581040309,415.95798762154,18.922335694109385
2020-01-06,Europe,Germany,8976973,7647,453318,182,48916413,93059,0.7527929211954386,411.2210623244634,83781652,37829192,27386083,58087,5587,0.6795549164221566,89.42113092776995,546562099,583.5457196877902,40.64680498917629,10.397034806913691,17.320547968769716,48448.41159810474,48.85957250261497,513.9709305409349,9.90365289274726
2022-09-24,South America,Italy,703662,4933,443942,398,99326231,67310,0.3657158571790471,486.14679206116654,81816356,67174647,31328271,5773,15784,1.5368125970578854,28.98780926985274,1014456061,698.2840897025409,24.073965690503748,17.414109936001765,15.18742911702314,20645.847581483078,11.778432590136173,790.0076772491387,7.599592148999887
2022-07-12,Europe,Italy,1305585,9555,48784,850,76888974,78798,0.7263570177140827,193.63090613659446,64330303,39680126,5663183,52986,4612,1.5297284648910199,13.86656413026931,1147685945,925.1015059480702,23.48270073186462,24.141252643956122,16.964168529805107,3568.329761014806,45.98441251950268,162.72569183445086,5.0623919725411755
2021-01-06,Europe,India,4092097,3940,113034,71,84227606,69407,0.45606993010401276,154.82763719023058,63290864,8668117,59918109,59175,3683,1.7572904812274062,99.61614938287026,637243975,669.6818899905444,47.34349439826282,17.023187266884115,5.68503759052817,51427.85462312511,12.382989739867888,179.77233051687622,6.08963357120024
2020-04-12,Asia,France,2659440,6483,436549,417,85103813,73809,0.5472460421002873,15.329745075098655,62579835,64337535,68694192,74715,8396,0.9892912770609275,34.73989962790568,113753230,437.5077476482917,34.62828649677201,17.592388980788613,18.04147569174087,22452.2814881846,26.58222882168509,791.6344121515507,19.605170694317167
2022-04-16,Europe,Canada,9988209,203,434044,897,64932348,17229,0.5432874757134873,75.00968089493104,18252388,66209309,8940028,5617,7347,0.5412829664917327,13.653827733770264,21683072,34.52346387681686,47.71018975967892,23.695013625193283,14.51954606300132,39005.1259809319,22.795338540130487,383.93760812403207,6.775495358190712
2021-10-17,Europe,UK,3943645,160,200598,282,99464515,27385,0.9758520793435888,281.00732727151205,70592340,34457693,62965297,68237,19984,1.14971501345121,31.15421784382463,877567099,731.0163224754913,42.086531466290495,15.3055020061549,14.076533649275802,54396.74157552877,18.644163455970247,620.6000150387015,19.578312551432496
2021-10-09,Europe,Brazil,4495013,8960,54362,73,13777030,42176,0.3670624557109512,78.83029752667004,39528013,66972987,59216435,3907,10329,1.2971623850513936,51.38376267829125,512987294,965.2173514850347,49.80045381906203,24.92714923429585,12.903925672666933,49494.80782627038,48.13673343004121,648.432767743663,7.274084745629656
2022-01-04,Europe,USA,6094467,3748,53997,354,34973569,94825,0.20768409539759758,368.1525079904553,5639113,50670179,57247976,13841,17597,1.7714821093608533,8.795708650298684,138858334,475.5327723006339,46.1368322798292,8.193240870661509,16.00290025505,25051.40625912067,13.615078043299512,320.1915864490395,5.396950846182677
2022-05-21,Europe,Italy,9623424,6718,181413,726,98180733,3260,0.9117919403666022,18.616302457968747,66594502,58596718,46595109,90866,14072,2.3603437245505026,35.26208343638933,183079357,346.3709514103815,32.42636576785415,15.740796860246405,10.0653413359706,52600.039486614514,33.743455217153084,250.0101448588404,4.483919475135099
2020-05-09,Asia,Japan,5517366,2581,412289,496,32720252,97555,0.17483928931557324,129.74401161894096,41201116,7210795,35686890,49827,12026,0.9067710455670357,66.88564227760601,1355732053,524.0668321496406,42.74683482654771,9.25801682028763,5.257961180863843,64871.98948473091,40.20342860064049,293.2638400369061,8.825235600205943
2021-07-14,Europe,Russia,3448678,1093,364543,327,46004456,3145,0.8344228458443447,347.7265616942443,85089214,20255339,65561592,54079,3091,1.8746672575366798,91.59320049035608,1063464763,731.1528336278126,34.136845019598354,14.066527366813853,12.167502730401342,43088.24688360707,9.850342280468405,635.0753975267037,5.499322522165516
2021-09-20,Asia,Japan,9515807,4500,276693,987,9369140,97289,0.1502148954669258,127.75141211953189,27913063,52068965,64188002,78943,17766,0.6948018187465397,39.74376845601426,505427319,10.683569737228794,26.992168792973438,8.411478190035362,15.717733282150558,49541.9181844735,48.6576463202766,688.3356157177086,14.24182131271401
2021-10-18,North America,India,5211593,8799,477011,534,47368764,7802,0.6587243342274063,364.380232112232,75593405,27518361,69250774,61467,14045,0.8812435111096342,56.45642457449139,122691733,888.339605504535,27.230877762690785,9.450575430516121,5.612006699090222,60747.661637945974,27.332023785289973,589.6534560199079,5.5556629719155906
2021-02-14,Europe,Germany,8370262,5710,319064,579,29282160,2263,0.15054081326453606,497.93193771535095,55961702,14112858,47942118,48091,8198,1.518269023139183,63.6062199966944,571856931,887.4992310815386,31.919664333854406,9.21600099264527,6.808351349390436,59211.20252327021,45.72453308065283,408.8592987962193,16.872540054959515
